# generated: model=plummer N=4096 seed=2026 G=1.0 Mtot=1.0 Rscale=2.0
-8.7653617468e-01  2.1516095301e-01  5.1306969622e-01   -2.2697340764e-01  1.5855084945e-02 -2.9957299861e-01    2.4414062500e-04
-1.7699098474e+00  1.8973240040e+00  1.0122261049e+00   -8.7622246249e-03  5.4098403845e-03  4.8052781629e-02    2.4414062500e-04
 1.6343823309e+00 -1.2784396801e+00  1.7565572321e-02   -9.6309814871e-02  4.3707840918e-01  2.5811882886e-01    2.4414062500e-04
-4.4345094315e+00 -1.8763133587e+00  2.0099757558e+00   -2.4104231254e-02 -1.3615737466e-01 -2.7306193399e-02    2.4414062500e-04
-1.0160842250e+00  2.4598707155e+00  2.6756045624e-01   -2.2694511168e-01  3.1520215845e-01  1.3606080022e-01    2.4414062500e-04
-1.3724183349e+00  3.5312918571e+00 -2.1145769484e+00   -1.9388022909e-02 -5.1527301895e-03 -5.8547309653e-02    2.4414062500e-04
-1.7084159313e+00  1.7419627095e+00 -3.2361446623e+00   -1.0813844170e-01  2.0410752720e-01  1.4530576412e-02    2.4414062500e-04
-4.9801276996e+00  6.2310455876e-01  5.8240893058e+00   -7.0063604920e-03 -2.7566267028e-02 -4.5956256300e-02    2.4414062500e-04
-1.9854642306e+00 -2.2618602950e+00 -1.9097968873e+00   -1.3002634419e-01  4.6785093959e-02  1.3735087990e-01    2.4414062500e-04
 3.1975195843e+00  1.5291947526e+00 -4.4535813335e-01    2.8456191881e-01 -1.9322532467e-01  3.6578550585e-01    2.4414062500e-04
 1.2428566829e+00  9.8215389817e-01 -1.3827257140e+00   -2.0898937982e-01  5.2778647444e-02 -4.3813871747e-01    2.4414062500e-04
 5.4626839441e-01  1.2862429333e-01 -2.6440850832e+00   -3.5893597919e-03  2.0928599278e-02 -3.9248529560e-02    2.4414062500e-04
-5.3384355606e-01  1.0826400465e+00  1.9471871047e-01    9.5370381727e-02  4.7907186918e-01 -1.5547191384e-01    2.4414062500e-04
 3.2119994378e+00  1.9016493974e+00  3.1545146912e+00   -1.1709050381e-01 -4.1762186702e-02  9.8035073592e-02    2.4414062500e-04
-8.0494297231e-02  7.4089642971e-01 -2.6613636310e-01   -1.9186220399e-01  3.3977310197e-01  2.4162002441e-01    2.4414062500e-04
-2.3517474679e-02  3.7115072971e-01  1.1352431276e+00   -1.2299550691e-01  3.6375471244e-02 -2.4702236350e-02    2.4414062500e-04
-6.7629477861e-01 -2.0470801150e+00  2.9591222974e-01   -2.6398275109e-03  2.0069513868e-01  3.7801118842e-02    2.4414062500e-04
 1.4376695075e+00 -8.0239014430e-01 -1.6192534344e+00   -3.9324003312e-01 -3.1688891841e-01  1.1153096409e-01    2.4414062500e-04
 2.9034792511e+00 -1.5439030253e+01  5.3918948109e+00   -1.0348364534e-01 -1.6228133996e-01  7.6079927997e-03    2.4414062500e-04
 2.9847373139e+00 -1.4973684234e+00 -9.3059425905e-01    1.9412717723e-02 -1.4449302756e-02 -2.8408165890e-02    2.4414062500e-04
 2.2323834872e-01 -6.1249064656e-01 -2.2097377604e+00   -5.1511930476e-02  3.4427785002e-01 -1.2103360245e-01    2.4414062500e-04
-8.6202254844e+00 -6.6811352643e-01  6.6645015037e+00    4.4383880398e-02  3.0314279806e-02  1.5774215652e-02    2.4414062500e-04
 6.7218163015e+00  2.5979347934e+00 -9.7003636176e+00    8.2974175018e-03  2.3985334733e-02  1.6211047181e-02    2.4414062500e-04
-2.6491678294e+00  5.9689798300e-01 -1.0396823137e+00    2.0082061019e-01  4.5254388354e-01 -1.0009087963e-01    2.4414062500e-04
-5.8300653634e-01  5.6250192892e-01  1.5889092955e+00    2.9733864731e-01  3.8680061707e-02 -2.5086324758e-02    2.4414062500e-04
-6.7918072042e-01  8.7396583701e-01 -1.9338055743e+00    5.2616085010e-02  1.6568411890e-01  2.0581474047e-01    2.4414062500e-04
 3.7989185719e+00  7.4594486663e+00 -2.1614346719e+00   -1.1153273643e-01  2.3044883104e-02  1.7512066656e-01    2.4414062500e-04
 1.6421702320e+00 -2.9402668315e+00  9.2472162702e-01    1.9988715475e-01 -2.3691530443e-01  1.0045368934e-01    2.4414062500e-04
-5.8844282527e-01 -8.2002116542e-01 -1.2931049133e+00   -2.0611412154e-01  5.4609507497e-02 -3.9597649051e-01    2.4414062500e-04
 2.3066919199e+00 -8.1993329058e-01 -9.0827559437e-01    3.9702126786e-01 -5.1432507635e-03  1.2534126471e-01    2.4414062500e-04
-3.3026676301e+00  7.6500243956e-01  1.7925251500e+00    1.7528057785e-01  1.7077952370e-02  1.4864521569e-01    2.4414062500e-04
 7.7444005882e-01  2.1997027077e+00 -2.1372423856e-01   -1.0040100873e-01  8.7162362547e-02 -6.4311895663e-01    2.4414062500e-04
-1.4884171109e+00 -1.2025695954e-01  2.7092269168e+00    1.3664002691e-02  3.4672811101e-01 -2.3547561514e-01    2.4414062500e-04
-2.5034242416e+00 -4.2476255290e+01  6.8136716655e+00    1.1397906156e-01  3.9315046401e-02 -7.9679779046e-02    2.4414062500e-04
-5.8661295782e-02  1.7621957731e-01  1.2144553813e+00   -5.4050239821e-02 -3.3379996542e-01  4.3607049544e-02    2.4414062500e-04
-5.9523748776e-01 -1.7261259003e+00 -3.1190411596e+00   -2.2058451066e-02 -3.1253605483e-02  1.3354322114e-01    2.4414062500e-04
 2.5456922232e+00  6.0575156347e+00  2.1544270411e-01    2.7469851536e-01  2.7928616301e-02  1.3015414219e-01    2.4414062500e-04
-2.4515808104e+00  9.9179881355e-01 -7.8575337519e-01   -3.8259617219e-01  9.5966916759e-02  9.2015643136e-02    2.4414062500e-04
 2.3485167979e-01 -2.4869380627e+00  6.6134645642e-02    1.3091510593e-01 -6.0998314874e-02 -1.8019705252e-02    2.4414062500e-04
-8.4926920066e-01  1.4072190148e+00 -9.6776912143e-01    5.1297689259e-02  9.6530408956e-02 -1.2854927352e-01    2.4414062500e-04
 1.7399533306e+00  2.0773926563e+00 -8.0220499289e-01    2.8850503250e-01  7.4227426471e-02 -2.5474027271e-01    2.4414062500e-04
-8.0487087046e-01  1.7214301353e+00  3.9976908945e+00    1.1716113872e-01 -6.4992676184e-02 -2.7135903434e-01    2.4414062500e-04
 3.6532909903e+00  2.3281806130e+00 -1.6090837173e+00    9.0827012949e-02 -3.5086303564e-02  1.1859777428e-01    2.4414062500e-04
 6.5821594767e-03  2.2669440938e+00 -2.5444789134e+00    2.5648417868e-03  3.4217618618e-01  2.0206447749e-01    2.4414062500e-04
-8.9659221024e-01  9.2817365335e-01  3.0902448998e+00   -3.6675611778e-01  8.2270590544e-02 -2.7090273186e-01    2.4414062500e-04
 1.2694704622e+00 -3.9330963940e+00 -2.8058988076e+00    6.2107598894e-02  1.7585169624e-01  1.2972883247e-01    2.4414062500e-04
 5.1200540054e-01 -8.0238552147e-01 -5.7120585312e-02   -3.9150132965e-02 -2.6019688216e-01  2.8938085589e-01    2.4414062500e-04
-2.1528519071e+00 -4.2462852123e-02 -1.7963457533e+00    1.8654153938e-01 -2.7673657512e-01 -1.0219736357e-01    2.4414062500e-04
 1.1203081085e+01 -1.4702707872e+01 -1.5031620496e-01   -9.7917972973e-02  2.1294508957e-01 -1.2735983132e-01    2.4414062500e-04
 1.5882112318e+00  1.1660882142e+00 -4.7013011511e-01   -7.2139348309e-02  3.8361981648e-02  4.1818361449e-01    2.4414062500e-04
 2.2809709450e+00  4.2066196628e+00  2.3305977974e-01    5.1179127736e-02 -1.6740414128e-02  3.3673158770e-02    2.4414062500e-04
-1.5501309362e+00 -2.9646474019e-01  1.6918115464e+00   -8.3232064962e-02 -1.9527798176e-01  3.3961536173e-01    2.4414062500e-04
 1.6051598414e+00  3.3304401661e-02  8.9817761407e-01    4.0753021402e-01  4.4270828452e-02  6.6428642667e-02    2.4414062500e-04
 9.0980066719e-01 -1.8152664905e+00  4.5863123236e-01    1.5413765422e-01 -6.4004206317e-02 -8.8517459952e-02    2.4414062500e-04
 3.0593242836e-01 -3.6714620498e+00  3.7775751697e+00    1.4537070376e-01 -1.9707749810e-01 -2.8325283760e-03    2.4414062500e-04
 2.9272169499e+00  1.6190358663e+00  2.9603796244e-01    9.6919627504e-02 -1.9709804267e-01  6.4853494210e-02    2.4414062500e-04
-1.9012026404e+00  3.9218295020e+00 -5.5363381494e-01   -4.5920170209e-02 -1.2754555517e-01 -5.2807571380e-02    2.4414062500e-04
-1.5224556293e+00  1.1604907689e+00  6.3609974637e-01    7.6024253696e-02 -3.3679138985e-01  4.4130452313e-02    2.4414062500e-04
-1.5787409757e+00  8.3347280447e-01 -1.2025471519e-01   -1.3770038110e-01 -6.6890879003e-02 -6.3246710524e-02    2.4414062500e-04
-1.2726759542e+00 -1.7966286547e-01  3.4681681331e-01    2.1078918284e-03  5.2597840845e-03  2.7095967884e-03    2.4414062500e-04
 3.7063114926e+00  1.5291255439e+01 -3.4979338635e-03   -1.2108243756e-01  1.3204940835e-01  2.7617118859e-02    2.4414062500e-04
-1.2540342316e+00 -1.3962199663e+00 -5.4721671390e-01    1.0409054335e-01 -9.8085781073e-02 -5.9579712415e-03    2.4414062500e-04
 4.6349351310e-01 -4.6252544411e+00  1.4174372392e+00   -1.4092394771e-01  6.1490873238e-02 -4.1163903984e-02    2.4414062500e-04
-1.6657927942e+00 -4.2355530444e-01 -1.1272430182e+00    1.0955745588e-01 -4.5298405047e-02 -1.2384082763e-01    2.4414062500e-04
-1.9288202382e+00 -1.9543843071e+00  1.3316143206e-01    1.3475166954e-01  2.0330678562e-01 -3.9013744917e-01    2.4414062500e-04
-5.2379900676e+00  3.3602102189e+00  6.6212168120e-01   -1.2289348680e-01 -2.2385808075e-02 -1.8371052819e-03    2.4414062500e-04
 3.9516005454e-01 -1.0050172156e+00 -9.0217451531e-01   -1.0453659355e-01 -6.0572983587e-02 -4.5171230280e-01    2.4414062500e-04
 9.9543267328e-01 -9.8816126981e-01  2.4737805548e+00    1.5664516618e-01 -2.7058662511e-01  2.4280777043e-01    2.4414062500e-04
-6.3344686098e-01 -7.8207610672e-01 -1.1290919204e+00   -5.4065686546e-02  3.4216695448e-01  9.7844119384e-02    2.4414062500e-04
 4.8382245726e+00 -9.4164210760e+00 -1.5307331870e+01   -6.8387080221e-02  1.6000556640e-01 -1.0470741957e-02    2.4414062500e-04
-4.4383862867e+00  4.1492648095e+00  5.8582866515e+00   -2.8928755893e-01  2.5915654571e-02  1.1424756253e-01    2.4414062500e-04
 5.8593712524e-02 -1.9940636017e+00 -1.2459832289e+00    2.1305399554e-01  1.4045088413e-02 -1.0053230763e-01    2.4414062500e-04
 4.4308977349e-01  1.3242063718e+00  1.1405279484e+00    2.3236002315e-01  1.6074028232e-01  1.5532351194e-01    2.4414062500e-04
 9.7048219065e-02  8.0880510390e-01  3.1702627624e+00   -2.7494503261e-01  1.3004090340e-01 -3.2326700451e-01    2.4414062500e-04
 1.5906887393e+00 -5.9823950971e+00  7.2095394436e-01    6.9735060618e-02 -1.8635036448e-02  3.4116445870e-02    2.4414062500e-04
 1.8495952765e+00  2.0781696720e+00  2.1878695140e+00   -4.1369163748e-01  9.2622219279e-02  3.6939978593e-02    2.4414062500e-04
 6.3630321843e-01  4.7880752475e+00 -3.1009074257e+00   -3.9600758786e-02 -7.0580299511e-02 -1.3352070676e-01    2.4414062500e-04
-3.8995104218e+00  3.5284289477e+00  2.0365622408e+00    3.1121188334e-02 -1.9443153305e-02  3.0125550470e-02    2.4414062500e-04
 6.3556463916e-01  1.1700740381e+00  3.5803631974e-01   -6.6503698057e-02 -1.6629026381e-01  2.4317715307e-01    2.4414062500e-04
 1.8032260298e+00 -1.6424300124e+00 -5.4711962806e-01    1.2989181831e-01  3.7789930955e-01 -8.4605457952e-02    2.4414062500e-04
-9.6509808967e-01  1.3341289699e+00  3.1410506336e-02   -4.8505380640e-01  2.2234418790e-01 -1.3041897269e-01    2.4414062500e-04
 6.9186659789e-01  4.2384630977e-01  4.4584364105e-01    9.1700506097e-02  4.4455118645e-02 -9.6707487660e-03    2.4414062500e-04
 2.4794213204e-01 -3.9299972508e-01 -8.6963483314e-01    1.9694030826e-01 -3.2123022465e-01 -2.8642786586e-01    2.4414062500e-04
 2.2415925338e+00  1.1732411527e+01  5.5922238313e+00   -3.3707128387e-02 -1.2229919228e-03  1.3002821767e-01    2.4414062500e-04
-2.9535823371e+00 -4.1453703043e+00 -2.7973635691e+00    1.7909389080e-01  1.4067759907e-01  1.6967064790e-01    2.4414062500e-04
 3.6683925573e+00  4.4849751324e-01 -6.5071422721e+00   -1.6700648504e-01 -1.8390461427e-01  4.8555488343e-02    2.4414062500e-04
 4.5722930811e-01 -7.2353558635e-01  9.7371767581e-01    4.9007419825e-01 -4.2065887061e-01  4.2375030145e-02    2.4414062500e-04
-3.2231878257e-01 -6.6200152675e-01 -1.4373688425e+00   -8.2105885035e-02  2.9381440670e-01 -3.9854346229e-03    2.4414062500e-04
 8.9931855264e-01  1.5419581983e+00 -8.5954085296e-02   -1.9909128217e-01  1.2619571990e-01 -2.8065509730e-01    2.4414062500e-04
 8.5388867164e-02  8.2211726946e-01 -2.1666294191e+00    2.7425332776e-01  2.2897686094e-01  3.3629463659e-01    2.4414062500e-04
 9.3160712450e-01  5.5192115521e+00  4.8363246707e-01   -1.4154935766e-01  1.1040778249e-01 -2.3604107899e-01    2.4414062500e-04
 8.3839699721e-01 -1.0607612926e+00 -2.4734868901e+00    7.4541295671e-02  6.2369942864e-02 -4.7072391148e-02    2.4414062500e-04
-1.5682365353e+00  8.4812877124e-01  2.5316991319e+00    1.0690467210e-01  5.1039700385e-02 -1.7150553521e-01    2.4414062500e-04
 1.7956725025e+00 -4.8632850744e+00 -2.7173098807e+00    5.9152631845e-02 -4.6137698852e-02  3.8815566780e-01    2.4414062500e-04
 1.3980060921e+00  1.0318132192e+00 -1.2884068243e+00   -4.6223213950e-02 -4.8749221790e-02 -4.1334525611e-01    2.4414062500e-04
 1.9860844108e+00  2.0421275489e+00 -5.7987867425e+00    3.8271231875e-03  1.8669410027e-02 -1.9968979445e-02    2.4414062500e-04
 2.0578937855e+01 -1.5565476386e+01  1.0086055685e+00   -4.5693610421e-02 -4.7647793530e-02 -8.0900642014e-02    2.4414062500e-04
-5.0582536785e-01  1.2085486218e+00 -2.2112515061e+00    1.1326414132e-02 -8.1269260617e-02  1.4069561021e-01    2.4414062500e-04
-2.1808596282e+00 -2.5672933920e+00 -5.7149019094e-01   -3.5098083419e-02  4.8272613212e-01 -5.6394726302e-02    2.4414062500e-04
-3.0878106229e+00  3.2795752649e+00  2.0213008580e+00    3.8985898865e-01  7.5826150984e-02 -6.6034409213e-02    2.4414062500e-04
 4.3145559734e-01  1.5925286947e-01  1.4327533617e+00    1.2293946515e-01  2.2654680290e-02 -4.9514379941e-02    2.4414062500e-04
 1.0930139353e+00 -1.4288701689e+00 -8.9546927240e-01    1.6947744889e-01  3.8429046252e-01  3.9893644399e-01    2.4414062500e-04
-6.4889203721e-01 -5.0034994496e-02  3.4739812552e-01   -4.2888422111e-02  2.9294027919e-01  5.0004075361e-02    2.4414062500e-04
 5.9780704184e+00 -6.4225143691e+00  6.2483112697e+00   -6.9945331823e-02  2.2056639222e-02  7.7678492312e-02    2.4414062500e-04
-1.9884886876e+00 -6.5203190515e-01 -1.0587093301e+00   -6.2143487097e-01  7.2099876597e-02 -6.1066792274e-02    2.4414062500e-04
 4.9846522557e-01  2.2102294469e+00  1.3587159987e+00    1.6096253799e-01  1.1744201807e-01 -2.4050824445e-01    2.4414062500e-04
 8.5988674079e-01  7.5220423964e-02  4.7866723843e-01   -1.4728424060e-01 -2.1180424371e-01  3.9232281369e-01    2.4414062500e-04
-1.1888656963e+00 -6.6088441716e+00  8.2746446094e-01   -1.5186260783e-01  5.8584796951e-02  1.4039834980e-01    2.4414062500e-04
 1.8640318165e-01 -1.9465081291e+00  1.2000017135e-01    8.1317682471e-03  1.2863937919e-01  2.7232867083e-02    2.4414062500e-04
 3.0452668966e-01 -1.4073772074e+00 -1.1723520774e-01    2.4446386952e-01 -1.5273043308e-01  1.1190481878e-01    2.4414062500e-04
-3.8504451546e-01  9.3137127047e-01 -2.0245839041e+00   -2.6963106758e-01  7.2605388004e-02 -9.2231052546e-03    2.4414062500e-04
 1.4101796163e+00 -7.0454863291e-02  1.8842348251e+00   -2.0111946132e-01  7.0431279772e-02  2.4276861260e-02    2.4414062500e-04
 7.8141112018e-01 -1.6005424663e+00 -2.6383827830e+00   -1.7621338458e-01 -1.1431346256e-01 -9.8430175786e-02    2.4414062500e-04
-1.8657369916e+00  3.5082039506e-01 -1.6943815633e+00   -1.6591806656e-01 -1.4875917317e-02  2.5180147636e-01    2.4414062500e-04
 8.7136991933e-01  1.6052263989e+00 -9.1595471760e-02   -6.4386409752e-02 -3.9381429329e-01  6.5362319221e-02    2.4414062500e-04
 6.8578061115e-01  2.6843733696e-02  1.0137988136e+00   -2.4308335964e-01  1.9953851607e-01 -3.3375438691e-01    2.4414062500e-04
 1.1462314541e-01 -1.0353564291e+00 -4.1096560114e-01    2.5122923445e-01  2.9690614786e-02 -2.0560804833e-01    2.4414062500e-04
-1.9864372999e+00 -6.8203733981e-01  2.2522277403e+00    9.0136474106e-02 -1.7675321020e-01 -3.3340181252e-01    2.4414062500e-04
-3.9103883088e+00  3.3994560512e-01 -9.3643880976e-01    3.9701715184e-02  5.6370960024e-02 -4.2266185870e-02    2.4414062500e-04
 8.4392278886e-01 -6.6297188641e-01  1.3797710740e-01    3.8925721426e-02  5.5382422873e-02 -1.6916052983e-02    2.4414062500e-04
 1.1928095881e+00 -2.3619547050e+00  1.1516228107e+00    2.6023096106e-01 -1.2581803740e-01 -1.3106095466e-01    2.4414062500e-04
-4.4072447863e+00  1.1515884070e-01 -1.2099709800e+00   -3.0953622124e-01  3.1006936776e-02  3.1446708538e-01    2.4414062500e-04
 6.9919571166e-01  4.7106546318e-01  1.8078377203e-02    5.7167737412e-01 -1.8985849487e-01  3.6771444815e-02    2.4414062500e-04
-3.7786461825e+00  1.9310011713e-01  3.0863783693e+00    4.3523075859e-02 -3.0573045955e-01  6.5061896598e-02    2.4414062500e-04
-1.1934306733e+00 -6.3744309703e-01  4.1336398925e-03   -2.8507279744e-01 -2.0747144478e-01 -2.2629527693e-01    2.4414062500e-04
 1.5207322136e+00  4.7150761999e+00  9.0742249857e-01    7.7664397280e-02 -3.4683506749e-01  1.8036384289e-01    2.4414062500e-04
-7.2968318158e-01 -2.0418633941e+00  2.2568714703e+00    1.6369670751e-02 -2.5635847970e-01  2.1840049508e-01    2.4414062500e-04
-2.8831774178e+00  3.3497505420e-01  1.5759649589e+00    4.6349340491e-02  9.1209165082e-02  5.6180842517e-02    2.4414062500e-04
-3.3840186849e-01 -1.5470752840e-01  1.0379821423e+00   -3.9655824365e-01 -1.1985496248e-01 -2.4317384337e-01    2.4414062500e-04
 4.1881103687e+00  2.3736083788e+00  4.4305072229e+00   -7.2605602581e-02 -1.1413305991e-01 -1.8238071557e-01    2.4414062500e-04
-1.6752514872e-01  2.2188316869e+00 -2.5933901622e-01   -2.7956367277e-01 -5.0390039904e-02  4.2422497390e-01    2.4414062500e-04
 1.0630490275e+00 -3.9056850616e-01 -1.7752008457e+00   -2.3532862564e-01 -2.9879307356e-01 -1.5031761307e-01    2.4414062500e-04
-2.7491509671e-01  5.4646999628e+00 -2.8301848610e+00   -2.4268309447e-02  7.5747140889e-02 -5.2294636730e-02    2.4414062500e-04
 3.8521559509e-01 -1.5612059004e+00 -2.9508788442e-01    1.1319819131e-01 -1.1580766484e-01 -6.5230327543e-02    2.4414062500e-04
-5.6156872085e-01 -4.4735889121e+00  3.9586542789e+00    2.7153878805e-01  1.7690738983e-01  2.3859562121e-01    2.4414062500e-04
 8.9390989551e-01  7.4318802953e-01 -1.0332141350e+00   -3.3108108433e-01 -1.4773506880e-01 -1.2688539736e-01    2.4414062500e-04
 8.7568023098e+00 -1.1189589145e+00 -1.4616123629e-01    6.0566088994e-02 -2.4363300064e-01 -1.1779378170e-01    2.4414062500e-04
 1.2929454840e+00 -2.5601666152e-01  1.3184357147e+00   -2.3331355744e-01 -4.9806984128e-01 -6.1289172102e-02    2.4414062500e-04
 3.5233413707e+00 -8.0213711414e-01 -5.0051148543e+00    5.5074589464e-02 -6.4429222709e-02 -1.0431493717e-02    2.4414062500e-04
-2.1025052877e-01  2.3237043867e-01  6.2183348599e-01    4.5417412208e-02 -1.4005071429e-01  1.2385013980e-01    2.4414062500e-04
-4.3641370491e-01  7.9668181642e-01  2.5105765071e+00   -4.0075371493e-01 -2.2673370848e-01 -2.0032150648e-01    2.4414062500e-04
 3.8324373149e+00  2.5168741859e+00  1.9894113178e-01    1.8284481153e-01 -3.2180918830e-01 -2.3875004462e-01    2.4414062500e-04
 1.6314108029e+00  1.2559814467e-01 -8.4748636869e-01    2.5761606938e-01  4.5743525102e-01 -2.8500993522e-01    2.4414062500e-04
-3.2746389931e-01  8.9352231517e-01 -1.6631217643e-02    3.8721551463e-01  2.4996031902e-01 -1.9791673753e-01    2.4414062500e-04
-1.9753898140e+00 -2.3980880192e-01  4.2630922774e-01    3.3575215476e-01 -1.6017189010e-01 -2.6086369345e-01    2.4414062500e-04
-2.3054092292e+00  1.6445124286e+00 -1.4722876673e-01   -1.3349989593e-01 -3.9602676736e-02 -1.4356768853e-01    2.4414062500e-04
-4.0351093772e-01 -5.4442008762e-01  1.7014191220e-01    1.9366718660e-01  8.6804108151e-02 -2.3123053776e-02    2.4414062500e-04
-5.4850201078e-02 -9.4853566777e-04  1.3815234855e+00    6.6638024927e-02  1.7247947408e-01  1.7110424781e-01    2.4414062500e-04
 9.4006912116e-01 -2.8416315145e+00  9.9394814115e-03    1.1997445540e-01  6.5520436485e-02 -3.8192135903e-04    2.4414062500e-04
-1.8153594639e+00 -2.0970109064e+00 -9.8817998031e-01   -1.7303400435e-01  3.8417539252e-02  1.1173322307e-01    2.4414062500e-04
 6.5772831358e-01 -1.6531475116e+00  3.5557598386e+00    1.0316527286e-01  2.7542840883e-02  1.5423304377e-02    2.4414062500e-04
 1.2935967652e-01  1.7683849403e+00  6.8007059053e-01   -8.8764488122e-02 -5.6370066399e-02  1.3600443499e-01    2.4414062500e-04
-2.7234374665e+00  3.1537465532e-01 -4.5256157934e-01   -8.4622409050e-03 -7.4597750480e-02  1.9364793345e-01    2.4414062500e-04
-2.9189081981e+00 -2.1305435656e+00  1.4210553079e+00    3.5465872457e-01 -2.5942676546e-01  2.7076311794e-01    2.4414062500e-04
-8.0479988283e-01 -2.6873539847e+00 -1.6400767072e+00   -1.6795936056e-02 -1.7244095519e-01 -8.3431600498e-02    2.4414062500e-04
-8.8037282037e-01  1.1020015837e+00  4.0566655716e+00    2.1694352358e-01 -4.3516417483e-03 -2.5782842033e-02    2.4414062500e-04
 8.0130467296e-01 -3.2458574633e-01  3.3630210446e-01    4.0762871928e-01 -2.5458245431e-01  1.0907067690e-01    2.4414062500e-04
-1.9802882293e+00 -1.0218257359e+00  2.5905016510e+00    1.7969140411e-02  2.9716628456e-01  2.2669933179e-01    2.4414062500e-04
-6.5376280229e-01  1.2893751939e+00  7.0321445943e-02   -8.6635905254e-02  6.3177806021e-01  4.0935889729e-01    2.4414062500e-04
-3.3852845369e-01 -2.0043390301e+00  4.1183465366e-01   -5.2013844590e-01  2.1953731879e-02  1.4687327628e-01    2.4414062500e-04
-1.4095569998e+00  4.6378845288e-01  1.9432676932e+00    1.2319574043e-01  1.8902159393e-02  1.0794222781e-01    2.4414062500e-04
 3.0032530131e-01  9.4618173076e-01 -7.0019502440e-01   -4.0941475751e-02 -3.0121664392e-02 -5.9218000542e-01    2.4414062500e-04
 3.9860457249e-01 -7.4003157728e-01 -8.3030597619e-01    1.9679702101e-01 -1.0701534499e-01  5.1344377434e-01    2.4414062500e-04
 1.6592574741e-01  3.8763525385e-01  1.0101874729e+00    2.1756439235e-01 -6.2293580083e-01 -2.7821647435e-01    2.4414062500e-04
-1.3051470068e+00 -6.4798707434e-01  6.3963192242e-01    1.4871115101e-01  2.1005763237e-01  8.2416382698e-02    2.4414062500e-04
 2.9462096003e-02  3.4950577250e+00 -2.1036228417e+00   -1.8913393477e-01  9.4200977060e-02  1.4568509374e-01    2.4414062500e-04
 5.8682541357e-01  9.5983083235e-01 -1.4975035517e+00    4.7763632159e-01  2.3899855471e-01  5.4326342585e-02    2.4414062500e-04
-2.2469796542e+00 -8.8749342214e-01  1.3448259335e+00   -6.3396867985e-03  7.9534173906e-02 -4.7864072610e-01    2.4414062500e-04
 2.7891730109e+00  6.6094624714e+00 -1.1270383286e+00   -4.1724529563e-02 -5.7505060732e-02  1.0795717600e-02    2.4414062500e-04
-1.1795660399e+00  6.5740028902e-01 -3.4755368470e-01    3.2543445681e-02 -3.0309768282e-03 -2.8297183082e-02    2.4414062500e-04
-1.2986889766e+00 -1.0385852135e+00  5.6412464796e-01   -2.0568978084e-01  5.5133673516e-01  8.1345096646e-02    2.4414062500e-04
-1.3285320109e+00  2.4365606994e+00  1.3817766256e+00    2.4895822700e-01  1.0232410847e-01 -6.6229082420e-02    2.4414062500e-04
-1.4282563159e-01 -8.9135318690e-02  4.4039196747e-01   -2.1994293742e-03 -3.2510797686e-01  3.1541864875e-02    2.4414062500e-04
-2.9549523294e+00  8.9074363161e-01  1.2001753216e+00    1.4401020447e-01 -2.1536440763e-01  1.9439202581e-01    2.4414062500e-04
 1.9602313731e-01  7.1250445213e-01 -9.8339486317e-01    1.5943556003e-01 -4.8317338398e-02 -1.4829189690e-02    2.4414062500e-04
-6.2835170438e+00 -5.6734627111e+00  6.0940301606e+00    2.0878566808e-01  7.3262323265e-02  1.5319772575e-01    2.4414062500e-04
 1.4309451212e-01 -6.8820006113e+00 -6.8379388138e+00   -1.7656324525e-02  1.4724687136e-01  3.5562472490e-02    2.4414062500e-04
 1.2130343709e+00 -8.4261333374e-02  1.7196249751e+00   -1.1098740773e-01  2.2074787153e-02 -8.1645436476e-02    2.4414062500e-04
 2.0328482037e+00 -1.0465769269e+00 -4.5017935522e-01    1.5765768377e-02 -4.9060120988e-02  1.1866202283e-02    2.4414062500e-04
 1.7527020730e+00 -1.2137158118e+00 -2.8320609623e+00   -1.6385419307e-01  1.3774999457e-01  2.9805854194e-01    2.4414062500e-04
-2.0933036327e+00 -1.8056366574e+00  5.0008688366e-02   -1.6006669172e-01  2.6077723944e-01  4.2378586143e-01    2.4414062500e-04
-3.4049127749e+00 -7.1532003242e+00  8.8855352671e+00    3.4311075224e-02 -6.1620960471e-02 -1.3793964179e-01    2.4414062500e-04
-2.2891590783e+00 -3.6090989870e-01  6.4124810911e+00   -2.7379191522e-02 -4.5183181744e-02 -1.5537346948e-01    2.4414062500e-04
-2.9757334946e+00 -3.5907902918e+00  3.6802209597e+00   -1.1976612108e-02 -9.2414183950e-02  2.1194873287e-02    2.4414062500e-04
-9.1803219537e-01  1.7839860748e+00  1.5917499238e+00    9.9579125210e-02 -3.9753793513e-02 -2.4168725251e-02    2.4414062500e-04
-7.8043254478e-01 -7.3891753343e-01 -2.4843980050e+00    2.0507002879e-02 -5.5406112437e-02  7.4710419843e-02    2.4414062500e-04
-8.7574317342e-01  7.7617369085e-01 -6.2817781884e-01    6.0668525331e-02 -1.4421142820e-02 -1.8433894740e-01    2.4414062500e-04
 3.3281902512e+00  3.7243227526e+00 -2.9981002634e+00    8.1534092196e-02 -1.5989970570e-01  4.5964283374e-01    2.4414062500e-04
 1.4155414476e+00 -8.6417278124e-02  1.8232808052e+00    4.7715637594e-03  1.0303013604e-01  3.2707407918e-01    2.4414062500e-04
-3.2377381900e+00 -1.4841013721e+00 -1.5792312062e+00   -2.5754032989e-03  3.5096732228e-01  2.4747008247e-02    2.4414062500e-04
