# generated: model=plummer N=65536 seed=2026 G=1.0 Mtot=10.0 Rscale=2.0
 2.1475480591e+00  1.1378685835e+00  5.7983715859e-01   -1.2022075918e+00 -9.5039256526e-01 -5.8500616123e-01    1.5258789062e-04
 1.5358451686e+00 -2.6121740762e+00  3.4253899358e+00   -3.4157638980e-02  4.2071469718e-02  1.6526246303e-01    1.5258789062e-04
-1.8772471734e+00  2.2338005848e+00  2.8685124911e+00    1.1677768998e-01  3.6605092601e-02  1.8799744790e-01    1.5258789062e-04
 7.8268170877e-01 -1.4170546312e+00 -6.4358248155e-01   -3.7651181829e-01  2.1789667208e-01 -1.0535612548e+00    1.5258789062e-04
 1.2726330778e+00 -3.1105620813e-02 -8.0645067071e-01    2.5262794375e-01  7.5636270244e-01  4.6059252096e-01    1.5258789062e-04
 8.9701782880e-01 -8.9388202027e-01  9.1595761960e-01   -2.9401680707e-01  4.8746105753e-01  5.5938916544e-01    1.5258789062e-04
 8.2275958373e-01  3.9517291271e-01  1.4084391911e+00   -5.2451882868e-01 -8.5924184786e-01 -5.2914544738e-01    1.5258789062e-04
-1.7409540543e+00  6.4052002601e-01 -1.1271178237e+00    9.5604926884e-01  2.0155158584e-01  1.4146190659e-01    1.5258789062e-04
 1.6202953635e+00 -4.2662344578e-03 -8.6334310382e-01    9.1279541744e-01 -8.9046159506e-01  2.1362372599e-01    1.5258789062e-04
 3.2650006827e-01 -2.4698423616e+00 -1.4567864736e+00    7.5507644158e-01 -4.8583719028e-01 -1.5979125439e+00    1.5258789062e-04
-9.6827272640e-02  1.5355659646e+00  8.3256224418e-01   -2.6797987332e-01 -4.2878512942e-01 -1.1078821916e+00    1.5258789062e-04
-8.6723394723e-01  9.0377106217e-01 -6.9855680914e-01   -3.5537038966e-02  1.8163255071e+00  1.6016424123e-01    1.5258789062e-04
 1.8108036000e+00  2.1125000925e-01 -3.6720427291e+00    6.3457167915e-02 -2.0609675800e-02 -2.9867127183e-01    1.5258789062e-04
-2.4109325325e+00 -3.1239198593e+00 -9.1609953848e-01    1.0614569445e-01 -8.2644333069e-02 -2.2710698401e-01    1.5258789062e-04
 8.7573200149e-01 -6.0887140437e-01  3.3083469277e-01   -1.0545688744e+00 -3.8672362377e-01  5.8279767236e-01    1.5258789062e-04
 1.3056559116e-01 -1.7033204327e+00  1.1026152914e+00    1.3363813843e+00 -1.1920890823e-01  7.8981691044e-01    1.5258789062e-04
 2.9358597100e-01  1.5462794483e+00  1.1271260410e+00    2.3614865506e-01  4.2741544632e-01  2.5716601527e-01    1.5258789062e-04
-5.2417488568e-02  5.0862851123e-01  9.0508573662e-02    1.7905544052e+00 -4.6443987269e-01  5.4269040950e-01    1.5258789062e-04
 9.2098863174e-01 -3.4702266313e+00  4.9507787418e+00    1.1122483951e+00  2.8138615082e-01 -2.4517463095e-01    1.5258789062e-04
-1.6384985672e+00  1.8256821974e+00 -1.4859781637e-01    7.5909848176e-01  4.2590797872e-01  1.1850392143e+00    1.5258789062e-04
-1.2795474719e+00 -5.8404108029e-01  4.9224650975e-01    5.1159733313e-02 -2.4308973556e-01  3.1155508761e-01    1.5258789062e-04
-4.1624018377e-01 -4.5934346940e-01 -8.0730499906e-01   -2.4070093284e-01 -9.7195235591e-02 -2.2044548458e-01    1.5258789062e-04
-1.0854056394e+00 -2.7701112454e-02 -8.2866186130e-01    7.6138358219e-02  1.3518336216e+00  1.0960665081e+00    1.5258789062e-04
 2.4393124173e+00  6.1233168851e-01  1.0869292176e-01   -1.9204205123e-01  1.7446807387e-01 -1.7905408093e-01    1.5258789062e-04
-9.1653793033e-01 -3.9904724085e+00  7.8643159461e+00    1.1501354474e-01 -2.8919174542e-01 -8.4814306492e-01    1.5258789062e-04
 4.3017651764e-02 -5.8485543559e-01 -4.7051347006e-02   -6.1666718083e-01  1.3079450556e+00  1.1756997230e+00    1.5258789062e-04
-3.6945483486e+01 -6.1423119715e+01  8.5853694167e+00   -6.6936759117e-02  1.5968840905e-01  1.6279433880e-02    1.5258789062e-04
-2.6795947912e+00 -1.1811029546e-01 -2.4105613259e+00   -7.9898164845e-01  8.9962545303e-01  7.8333604786e-01    1.5258789062e-04
-3.1081091662e+00 -8.6079473677e-01 -1.1896452381e+00    1.3162872967e+00 -1.9887144879e-01  1.1687020845e+00    1.5258789062e-04
 4.0537520515e+01  1.2102250818e+00 -5.4466396173e+00   -1.4257326823e-02 -6.4898586639e-02  1.6348273339e-01    1.5258789062e-04
 1.7210041255e+00  3.0811019522e-01 -1.3351504835e+00    1.6590599943e-01 -1.0670988380e+00  9.2871128867e-01    1.5258789062e-04
-3.1199567439e-01  1.0396840143e+00  1.3464670301e+00   -3.0096679497e-01 -5.2163710199e-01 -3.9778170318e-01    1.5258789062e-04
 4.7308066198e-01 -2.0997578991e+00  9.9837588838e-01   -3.7333631347e-01  4.5228956213e-01 -1.0344332992e-01    1.5258789062e-04
 2.4230816745e-01  1.5079483539e-01  3.2365571554e-02    3.3682799684e-01 -1.4021423015e+00  2.5773514076e-01    1.5258789062e-04
-8.3466362415e-01 -3.3181601136e+00 -3.7814048119e+00   -8.9283259215e-01 -8.0644587194e-02 -1.4354216479e-01    1.5258789062e-04
-1.1618436135e+00 -1.1426708606e+00 -3.5473880715e-01    1.6270424677e+00 -3.5713457085e-01 -5.5520827425e-01    1.5258789062e-04
 2.5428024083e+00 -1.7165925532e+00 -2.1011304388e+00   -1.5076155367e+00 -2.3249624841e-01  3.8306955028e-01    1.5258789062e-04
 1.5154534591e-01  3.8818101855e-02 -3.6926847833e-01    5.4123755412e-01  3.2697481273e-01 -3.5549363438e-01    1.5258789062e-04
 2.6907661966e+00 -2.3203343890e-01 -4.9340257372e-01   -3.9083424590e-01 -5.5597611413e-01 -4.9152516248e-01    1.5258789062e-04
 1.3795992663e+00 -8.8205486057e-01  5.7251219565e-01   -3.4683770872e-01  4.3799564209e-02 -2.3505577000e-02    1.5258789062e-04
-8.2920566051e-01 -4.9795497533e-01 -2.6659538659e+00    2.2630599287e-01 -6.1468574654e-02  3.3592420417e-01    1.5258789062e-04
-1.4635010339e-01 -1.0956748236e+00 -8.4854767405e-01   -1.4774387976e+00 -7.6105402755e-01  2.3838802052e-01    1.5258789062e-04
-3.4638505403e+00  2.2907248984e+00  1.7600320379e+00    7.3166626577e-03 -1.5822867392e-01  7.4228861534e-01    1.5258789062e-04
-2.8869293486e+00 -3.9731291907e+00  1.3252170468e+00    2.9278359278e-01  4.8747378793e-01  2.2955696948e-01    1.5258789062e-04
-1.2232640873e+00  2.5149136429e-01 -4.8284111564e-01    5.5752644909e-01  4.9531229071e-01  1.1318674840e+00    1.5258789062e-04
 1.2612284730e-01 -1.6957903958e+00  7.6429281698e-01   -5.2651968857e-01  1.3869783273e-01 -2.6205696032e-01    1.5258789062e-04
 1.1331481615e-01 -8.6204500493e-01  7.3020160649e-01   -1.4958296568e-02 -1.9601500916e-01  2.1395628203e-01    1.5258789062e-04
 1.0530742754e+00  2.5188195048e-01 -2.1159040221e-01    1.3054434671e+00  9.5450123171e-01 -1.0535885898e+00    1.5258789062e-04
 1.5954494862e+00  4.5150444061e-01 -1.0280337807e+00   -1.1087804305e-01  8.2020079923e-01  1.6134552275e+00    1.5258789062e-04
 1.4073617361e+00 -2.4636802884e+00  1.3614082560e+00    2.8266853764e-01 -7.3162751820e-01 -6.4674388119e-01    1.5258789062e-04
-1.7809600184e-01 -6.0499446367e-01  1.2540012353e-01   -1.4689222468e+00 -5.6242249963e-01  1.2657260858e-01    1.5258789062e-04
-4.7018870761e-01  5.0889355611e-02 -1.1984209757e+00    5.1695150933e-02  3.7449585415e-01 -1.7933780296e-01    1.5258789062e-04
-1.8402971009e-01 -1.4069974727e+00  8.4429374122e-01   -4.0952773557e-01  3.4309187170e-01  7.4295412853e-01    1.5258789062e-04
-1.0026999569e+00 -8.9810392947e-01 -1.6808054140e-01   -1.3504687072e+00 -8.2218847930e-01 -3.9552794921e-01    1.5258789062e-04
 1.2754213949e-01  2.7504501446e-01  4.6469592308e-01    1.7682003200e-01  7.5315991467e-03 -2.4833322239e-01    1.5258789062e-04
 4.9609188341e+00  2.5812831949e+00 -4.4875311359e+00    4.2814401171e-01  4.8553689615e-02 -2.8912148585e-01    1.5258789062e-04
 8.2515590147e-01 -2.2340139821e+00 -2.2775653282e+00    1.6772701989e-01  1.0941813465e-01  1.9648685190e-01    1.5258789062e-04
-1.4311459649e+00 -1.1949990209e+00  2.4058363176e-01    1.9995815631e-01 -5.3681912692e-02  3.6434494621e-01    1.5258789062e-04
 1.4677600318e-01 -2.1224610546e+00 -1.1731198693e+00    5.8690653687e-01 -4.7393258570e-01 -5.4025424980e-02    1.5258789062e-04
-4.2526417912e-01  4.2934775562e-01 -2.5559544351e-01   -5.1353948635e-01  1.5147140464e+00 -1.6973617442e+00    1.5258789062e-04
 8.5179768347e-02 -5.4519843764e+00 -1.5629763679e+00   -7.0625997401e-01 -7.5260777119e-01 -2.4474498530e-01    1.5258789062e-04
 2.9198988912e+00  9.3487757825e-01 -2.0208176390e+00    1.3337204385e-02  3.4564040242e-02 -1.8766600465e-02    1.5258789062e-04
 4.9798635680e-01  3.1975820722e-01  1.8032132510e+00    3.2470033004e-01  1.4168360796e-01 -1.4769591428e-01    1.5258789062e-04
-8.7743260084e-01  1.3431948851e+00 -4.0417822640e-01   -8.7385728924e-01  6.9811879336e-01 -9.3762352824e-01    1.5258789062e-04
-1.7464572554e+00 -2.2923469268e-01 -4.0565705630e-01    9.9347413652e-01  1.6098073873e+00  2.1476087484e-01    1.5258789062e-04
 1.4732287144e+00 -3.1568852134e-01  1.8691974385e+00    2.9546000641e-01 -5.5877779149e-01  7.7017888102e-01    1.5258789062e-04
-2.1162133774e+00 -3.0147090599e+00  1.3074113671e+00    3.4575896245e-02  4.0903215158e-01  1.6966173497e-01    1.5258789062e-04
 3.9000506485e-01 -6.3407942521e-02 -1.3284183952e+00   -6.8722089350e-01  1.1678435319e+00 -2.7379686675e-01    1.5258789062e-04
-2.8546155397e+00  1.2023982910e+00  2.1463601499e+00    1.2078962859e-02  6.4990162939e-01 -2.0812397499e-01    1.5258789062e-04
 3.8161125747e-01 -9.7893575916e-03  7.0653600887e-01    9.3334937953e-02 -1.5818481848e+00  7.1293121702e-01    1.5258789062e-04
 6.8669298857e-01 -2.2993761445e-01  2.6265867439e-01    4.5053768615e-01  1.0503964033e-01 -1.8307206236e+00    1.5258789062e-04
-5.5332842886e-01  2.1121234875e-01  1.4624566589e+00    3.7693702606e-01  3.3992421134e-01 -5.5178619712e-01    1.5258789062e-04
 5.1060729368e-02 -1.7110067296e+00  1.3920586569e+00    8.8328485031e-02  1.0752594158e+00 -1.0297491310e+00    1.5258789062e-04
 5.9514957549e-01 -1.5192924426e+00 -3.0310469525e-02    2.1032613662e-01 -7.2545671062e-01  5.4917484936e-01    1.5258789062e-04
-9.8051390517e-01  9.6010956280e-01  1.6842952924e-01    2.6383994137e-01 -6.3051383985e-02  1.1238971209e-01    1.5258789062e-04
 1.3537721161e+00  3.2781060170e+00  4.6462324061e+00    1.6423816295e-01 -3.7198126178e-01 -4.5968808517e-01    1.5258789062e-04
-3.8427759108e-01 -5.7920550029e-01 -1.1742908078e-01    2.9543586837e-01 -1.6671706799e+00  8.1954165826e-01    1.5258789062e-04
-4.7839214858e-01  8.2317794017e-01  1.8235306860e-01    1.5868606215e-01 -1.9596162586e-01 -5.1605845790e-02    1.5258789062e-04
 3.6221795746e-01  1.0325742666e+00 -2.5878244173e+00    2.3599657110e-01  2.0027500235e-01  9.9975369465e-01    1.5258789062e-04
-1.4963585061e+00  2.4739758154e+00  3.8892158044e+00    2.1718639140e-01 -6.0107832572e-01 -1.1482703020e+00    1.5258789062e-04
-3.5937854455e+00 -1.8930949769e-01 -4.7389243805e-01    1.0409697584e+00 -2.6084280952e-01  1.5354645577e-01    1.5258789062e-04
 8.3425484327e-02  1.7140872817e+00  1.4833440302e+00    2.9058402956e-01 -6.9995596170e-02  1.0908914650e-02    1.5258789062e-04
 8.4790251114e-01 -1.3255305552e+00  3.2084660358e+00   -2.9241493839e-01 -1.5923184285e-01 -7.9626425606e-01    1.5258789062e-04
 7.9637697631e-01  1.3994833315e-01 -1.8351212660e+00   -4.6122107486e-01  5.9545490108e-01  1.3657536921e+00    1.5258789062e-04
-1.8151660249e-01 -2.3081598612e+00 -2.3214063555e+00    6.9884399412e-01  9.6212345571e-01  1.0680541906e+00    1.5258789062e-04
-1.9401917129e+00  1.9419210595e+00  1.1429571029e+00   -8.1476328079e-01 -1.2151750950e+00 -4.3436155557e-01    1.5258789062e-04
 1.8483095520e-01  3.5899929128e-02 -3.7835980420e-01   -2.5526082458e-01 -4.5370658461e-02 -4.6785846980e-01    1.5258789062e-04
 1.5966404080e+00 -5.6304602429e+00 -2.8032645801e-01    8.1898816518e-02  1.0369388292e-01 -1.3784744052e-01    1.5258789062e-04
 6.1297953100e-01  2.4453728882e+00 -4.1363475817e-01   -9.7786604869e-01  1.0530258191e+00 -3.0817778706e-01    1.5258789062e-04
-3.9644100383e-01  9.7869012725e-01 -4.5780226412e-01    1.2437708869e+00 -2.3867609276e-01  4.1206549439e-01    1.5258789062e-04
-6.0231120490e-01 -3.4157393145e-01  4.3943154904e-01    3.0565066529e-01 -3.3773633139e-01 -2.0764629155e-01    1.5258789062e-04
 9.3593732286e-01 -5.0534936298e-01 -4.1802714146e-01    4.5249805498e-01  3.7539722077e-01  1.0829360174e+00    1.5258789062e-04
-1.7470450754e+00 -2.7769934044e+00 -1.4939128143e+00   -2.3002106609e-01  4.7412583324e-02 -5.9416772606e-02    1.5258789062e-04
 9.2941832067e-01 -7.4870227270e-01  2.9448925414e-01   -6.5634804583e-01  2.0375637546e-01  3.0171562757e-01    1.5258789062e-04
-9.6983448932e-01 -5.6124702915e-01  1.1631787715e+00    2.0089053660e-01  1.0822699577e+00  7.4451479349e-01    1.5258789062e-04
-3.8061808336e+00 -6.4286617873e-01 -9.7565727672e-01   -4.6869137801e-01 -2.8449893671e-01  5.6014509290e-01    1.5258789062e-04
 3.0170818896e+00  6.8480722381e-01 -2.5675264401e+00    9.3857357069e-03  4.7209765237e-01 -3.7224517946e-01    1.5258789062e-04
 7.1500012317e-01 -1.1444633160e+00 -7.5247199520e-01    3.2914989215e-01 -1.0853530060e+00  1.1736273853e-02    1.5258789062e-04
-7.2682101325e-01 -4.1915788649e+00 -2.1034561165e+00    4.6150851751e-02  1.0978276445e-01  9.0486215981e-02    1.5258789062e-04
-2.4125248267e+00 -1.6813831581e-01  5.7984117475e-01   -8.2713745137e-01  9.1747220059e-02  3.1505714703e-01    1.5258789062e-04
-1.7164721317e+00 -5.0773481764e-01  3.4887308357e+00   -1.7906430020e-01 -6.3127739668e-01 -9.4524935964e-01    1.5258789062e-04
-2.5081418441e-02 -1.2117294695e+00 -6.0794066824e-01   -4.1561128302e-01 -4.0162638109e-01  5.9846714626e-01    1.5258789062e-04
 3.4222393829e+00 -7.7652611911e+00  2.8326505458e+01   -2.7156925956e-01 -2.7215171020e-01  1.6144691796e-01    1.5258789062e-04
 3.4439995084e+00  1.7833550972e-01  1.8358301835e+00   -1.0832355782e+00  7.3363256666e-01 -5.5208358682e-02    1.5258789062e-04
-5.7686005659e-01  1.7893451003e+00  1.4622810536e+00   -8.8717135644e-02 -8.3378392765e-01 -1.3153873364e+00    1.5258789062e-04
 1.9228001824e-01 -5.4062795883e-01  1.6247966215e+00    1.4927459215e+00  4.4144409252e-01  7.6224728591e-01    1.5258789062e-04
 2.8078585611e-01  5.3299822087e-01 -2.4684340590e+00   -7.8963525854e-01  6.5169135775e-01 -1.4099709423e+00    1.5258789062e-04
-2.2448946878e+00 -3.3484862697e+00 -2.6516980170e+00    3.0437552689e-01 -1.2346338613e+00 -6.7119680490e-02    1.5258789062e-04
-3.2495889403e-01 -5.6050133205e-01  1.2879716798e+00    4.5002243474e-01  2.3840054626e-01  3.3470405787e-01    1.5258789062e-04
-1.5280914730e-01  4.9496596277e-01 -1.4229498243e+00    1.8593258685e-01  1.4161810625e-01  1.1106251845e-01    1.5258789062e-04
-2.2775802039e+00  1.4132953097e+00 -1.8026122167e-02   -1.4802591533e-01  1.5899441943e-02  5.3135841661e-02    1.5258789062e-04
-2.7813945477e+00  3.0863465454e+00 -3.8566539201e+00    2.0535807126e-01  8.1213175698e-02 -3.3646256972e-01    1.5258789062e-04
-7.6782290467e+00 -3.8913436208e+00  1.1817720801e+01    7.5610806443e-02 -9.3528837022e-02  3.7577036027e-01    1.5258789062e-04
-2.5533348925e-01  2.2164712620e+00  2.7375890351e+00    4.2702373510e-02 -1.7088163224e-01 -2.6182733307e-01    1.5258789062e-04
 4.2423725188e+00 -1.4640474982e+00 -6.1930256910e+00   -2.4642496854e-01 -1.2854710229e-01  1.5628591453e-01    1.5258789062e-04
 4.2804512997e-02 -4.8023124361e-01 -9.1754471158e-02    3.1972731234e-01 -1.0706003565e+00 -8.4646752476e-01    1.5258789062e-04
-9.8892773406e-01  7.4706726598e-01 -7.0862169754e-01   -7.8689466082e-01  3.8407121890e-01  1.7290286484e-02    1.5258789062e-04
 2.9340403066e-01  1.1080406421e+00 -1.5431074161e+00    1.1192038242e+00 -9.1230969581e-01  3.6235087051e-01    1.5258789062e-04
-2.1523707616e-01 -4.1305879401e-01  2.4361166745e+00    1.2021979694e+00  1.0661041949e+00  2.7921799342e-01    1.5258789062e-04
 7.5780888478e+00 -2.1738485896e+00  5.4442450431e+00    9.2445113951e-02 -8.9393325389e-02 -3.5064547707e-01    1.5258789062e-04
 2.2972694230e+00  1.7205240164e+00 -1.9805615266e+00    1.0806350044e-02  3.8467398488e-01  3.0187447547e-01    1.5258789062e-04
-5.3039574155e-01 -7.3410363022e-01 -2.3607415289e-01   -3.7566659078e-02  1.9126031841e-01 -1.9787478652e-01    1.5258789062e-04
 2.4916906986e+00 -1.7308553441e+00 -1.9009020432e+00   -1.9687743295e-01  4.3170706467e-01  3.7988466638e-01    1.5258789062e-04
-1.7285283121e+00  3.4922018772e-02 -2.2905998664e+00   -2.6807147410e-02  6.6931681466e-03 -4.2654948251e-02    1.5258789062e-04
-1.1135570478e+00  8.8477505083e-01  8.7067166515e-02    4.3800717510e-02  4.8576238157e-01 -6.7843119731e-01    1.5258789062e-04
 1.1555894760e-01  6.2178775209e+00 -1.2159175775e-01    5.3739679876e-02 -6.9176303433e-01  1.1933359203e+00    1.5258789062e-04
 3.1807734936e-01  7.3341623362e-01  4.6270782985e-01   -2.9672800485e-01  3.0358163751e-01  8.8404650842e-01    1.5258789062e-04
 4.2757801957e-01 -6.3760462416e-01  2.6971835470e+00   -6.0903441238e-03 -1.7648284175e-01  8.3152066092e-02    1.5258789062e-04
 2.3090899209e-01 -3.8910838684e-01 -7.6113165152e-01   -7.4923743144e-01 -6.0813967637e-01 -8.8714470965e-02    1.5258789062e-04
 3.0246416272e-01 -1.0882838156e+00 -8.5598357608e-01   -1.5395633318e+00 -3.1782517543e-01  2.6950501926e-01    1.5258789062e-04
-5.4657689270e-01  1.0571103697e+00  2.0458411513e+00    5.1851258502e-02 -1.5369684389e-01 -1.0217735380e-01    1.5258789062e-04
-3.2319757745e+00 -1.3417104998e+00  8.6227072441e-01   -2.6177669247e-01 -2.0839055554e-01 -6.2833756481e-02    1.5258789062e-04
-4.7896980133e-01  2.8218681964e+00 -1.1508268047e-01    2.0167060269e-01  9.5719265204e-01 -2.3759059228e-01    1.5258789062e-04
 1.7338470476e+00  2.4976330867e+00  1.6033532032e+00    7.2965297559e-01 -1.1977911097e+00 -5.2728869999e-01    1.5258789062e-04
-9.6665596303e-01  1.0476729747e+00 -3.1680130592e-03    2.9627258114e-01  6.7061381082e-01 -1.3893521901e-01    1.5258789062e-04
-6.4277718251e+00 -2.0678550763e+01 -1.9795542935e+00   -3.1575870966e-02 -5.0594446490e-01  2.0067332064e-01    1.5258789062e-04
 1.2436425171e+00 -1.6901560213e+00  1.1296407447e+00   -3.1488823260e-01  1.0561932456e+00  1.7088622015e+00    1.5258789062e-04
-2.1619903504e+00  1.3014040835e-01 -5.4145873280e-01    1.3652084442e+00 -9.6000167279e-01 -9.5010181158e-01    1.5258789062e-04
 7.5112291433e+00  7.9561253622e+00  1.0344690443e+01   -6.0830425299e-02  2.0436565922e-01  4.2950085166e-01    1.5258789062e-04
-1.2558894228e+00  1.6721307667e+00  1.4529664663e-02   -1.2054543366e+00  1.9758591051e-01 -1.0794658941e+00    1.5258789062e-04
-4.2086797258e+00  5.5834496859e+00 -1.4001036220e+00    5.5080010046e-01  6.8133341062e-01 -4.2078168703e-02    1.5258789062e-04
-1.4809694326e+00  2.3490178357e+00 -2.2605414709e+00    3.7902444903e-01  1.9925980896e-01 -2.7818205680e-01    1.5258789062e-04
-7.7338148612e-01  4.9028652046e-01 -1.1049574984e-01   -8.0155979333e-01 -7.1051608315e-01  7.1662918938e-01    1.5258789062e-04
 5.4695050337e-01  1.0806709532e+00 -7.8201868514e-01    7.7417730167e-01 -5.0799038497e-01  4.2343852706e-02    1.5258789062e-04
-7.3918449073e-01  1.0695980054e+00  1.2367726736e+00    1.4157615061e+00 -4.9030996063e-01 -3.0921147295e-01    1.5258789062e-04
 3.2886666746e-01  1.4726601218e+00  4.0921306902e+00   -9.7470686514e-01  2.1578014586e-01 -1.3136283537e+00    1.5258789062e-04
 6.9102798982e-01  8.0266098752e-01 -5.4532436721e+00    1.4057669947e-01 -2.1644765714e-01 -9.3762745353e-01    1.5258789062e-04
 3.1131229806e+00 -3.5167834902e+00 -2.4477000832e+00    3.7166306693e-01  4.6112692478e-01 -7.2381515337e-01    1.5258789062e-04
-9.9088901968e+00  4.0197493495e+00  8.5465779632e-02   -7.2686721756e-01  3.0204307216e-01 -1.0685327146e-01    1.5258789062e-04
 2.1787149583e+00 -1.0145996102e+00  2.1082484739e+00    9.6298122144e-01 -8.6461896552e-01  6.9421524633e-01    1.5258789062e-04
 2.6420627978e-01  5.8902451709e-01 -1.0440358264e+00   -1.7373902941e+00  9.2447114915e-01 -1.3719255736e+00    1.5258789062e-04
 5.9825274415e-01 -2.8987826747e+00  2.5485069638e+00   -4.4850458859e-01  1.3828370561e+00 -4.5646948439e-01    1.5258789062e-04
 6.4520032212e+00 -6.3032342900e+00  2.3108625509e+00   -5.2793293597e-01  4.7326335984e-01  5.9378714857e-01    1.5258789062e-04
-5.1947853504e+00 -3.7822895373e-01 -7.3893728177e+00    4.4822213754e-01  5.7310008771e-01  6.0604276282e-01    1.5258789062e-04
-1.7760664654e+00  2.2424963494e-01  1.0015887377e+00   -2.8977348417e-01 -8.3418658512e-01  1.4446885198e-01    1.5258789062e-04
-8.8477534592e-01 -8.8391652018e-01 -2.3244531568e+00    4.0298242357e-01 -3.0478350390e-01  1.3259263993e-01    1.5258789062e-04
-1.0259732564e-01 -1.1655519975e+00  2.7449266144e-01    3.4471382865e-01  5.1070797332e-02  1.0498754027e+00    1.5258789062e-04
-1.2022734935e+00  4.9594124462e-01 -1.8637751587e-01   -9.3923644422e-01 -4.1261448941e-01 -7.0925549903e-03    1.5258789062e-04
 9.1553299108e-01 -2.2646990221e+00 -4.1514717892e-01    1.5271266822e-01  1.4871896851e-01 -1.5412355124e-02    1.5258789062e-04
-1.2695214375e-02 -3.0358438480e+00  9.9542730140e-01   -5.8983417641e-01 -2.8936481387e-02  5.9528950861e-01    1.5258789062e-04
-2.9981388182e+00 -3.2315022141e-01  8.2666561611e-01    2.5763568963e-01 -3.7591055456e-01  3.7590060293e-02    1.5258789062e-04
-8.8883333922e-01  1.2055332066e-01 -3.9828170078e-01    2.6984369881e-01  6.2565849014e-01 -9.0290151432e-01    1.5258789062e-04
 2.2742755444e+00 -1.1415309523e+00  1.5193749984e-01   -5.7175785097e-02 -1.4729197745e-01  1.0463316396e-02    1.5258789062e-04
 6.0757307698e-01  8.6223307965e-01 -2.7037946645e-01   -8.7862671144e-01  4.1030807329e-01  1.1497762886e+00    1.5258789062e-04
 1.3140671755e+00 -4.5380608859e-01 -1.5226867378e+00    1.1432198637e+00 -9.6440837769e-01  6.7567673646e-02    1.5258789062e-04
 8.4666872557e-01  4.3239266289e-01 -6.7363471705e-01    2.8611876030e-01 -1.2428803388e-01 -4.2391763163e-01    1.5258789062e-04
-3.9040257904e+00  2.4355647349e+00  3.4163861041e-01   -1.4898538733e-01  5.8542262722e-01  9.2555375042e-02    1.5258789062e-04
 1.8553881329e+01  3.0825218640e+00  5.2255986418e+00   -1.7037138464e-01  1.1722225612e-01  3.7385256171e-01    1.5258789062e-04
 7.7982337896e-01  1.8315178622e-01  1.7234809768e-01   -1.5371842194e-01 -6.8733092885e-03 -9.4347266480e-01    1.5258789062e-04
-3.5163523690e-01  4.5073257289e-01  7.1104259309e-01   -1.2235843480e+00 -2.9539149260e-01  8.8413477384e-01    1.5258789062e-04
-9.1117823100e-01  2.2287901531e+00  2.2931201490e+00   -2.1777426975e-01 -1.5830143664e-01  3.7983761425e-01    1.5258789062e-04
 2.2605859743e+00  4.8583909412e-01  4.8134499598e-01   -8.0047898700e-02  1.2429568927e-01 -1.0536006733e-01    1.5258789062e-04
-1.5468527926e+00 -4.2159693900e-01  2.2965367851e+00   -6.2489227720e-01 -5.2620735577e-01  1.6773867683e-01    1.5258789062e-04
 1.2846818492e+00  2.2652136816e+00  9.4126548313e-01    3.8576450892e-01  2.9885404498e-01 -8.7492870110e-01    1.5258789062e-04
 7.0416691009e-01 -1.0466001609e+00  8.3841592669e-01    1.2836934480e+00  1.7279374772e-01 -7.2258807674e-01    1.5258789062e-04
-3.4751736002e-02 -3.0695184777e+00 -9.2454909242e-01   -6.4476537350e-01 -1.2709423301e+00  1.3253315867e-01    1.5258789062e-04
-4.7734862062e-01 -6.9231626518e-01  7.2820791497e-01   -3.3724190948e-01 -6.8868840057e-01 -6.0429999706e-01    1.5258789062e-04
-3.7901804049e-01 -8.8232629425e-01  2.4633577633e+00    6.6134650703e-01  5.2226742315e-01  3.2753995751e-01    1.5258789062e-04
-3.7856368369e+00  6.8201478981e-02  3.3676603619e+00    4.6720526171e-01  1.1325463878e+00 -6.3607487140e-01    1.5258789062e-04
-6.9310514695e-01 -1.2906699633e+00 -1.2022808455e+00    7.4749508568e-01 -8.1284451100e-01 -4.7466727513e-01    1.5258789062e-04
-2.9661707802e-01  8.3867292784e-01  3.9192967707e-01   -8.9980466716e-01 -4.6096266550e-01  1.1253068866e+00    1.5258789062e-04
-7.1203759667e-01  7.6553815269e-01 -2.8289636609e+00   -2.4178904329e-01 -3.7509055807e-02 -1.4572322653e-01    1.5258789062e-04
 7.9308330422e-01  9.1427723634e-01 -1.7732939022e+00    8.0636233218e-01  5.1033470940e-01 -3.9286264382e-01    1.5258789062e-04
-9.0211633369e-01 -4.2589859761e-01 -1.4564065747e+00   -1.5478739516e-01 -2.0932567822e-02  5.3760023189e-02    1.5258789062e-04
-3.5465455999e+00  2.4257374900e+00 -1.1300254918e-01   -4.5928663982e-02  3.1823157728e-01 -1.2748985923e+00    1.5258789062e-04
 1.0320624736e-01 -1.2134055606e-01 -5.9648997823e-01   -1.2384776980e+00 -3.7145264167e-01 -8.8291310061e-03    1.5258789062e-04
 2.5372899351e+00  2.1739661188e+00 -3.7715747475e-01    3.9358593335e-01  4.7069738226e-01  4.5270715504e-02    1.5258789062e-04
-1.7425186888e+00 -1.5380758771e+00  1.8390129159e+00    1.7432999846e-01 -1.2754127460e+00  7.1292479970e-01    1.5258789062e-04
-2.4011615742e-01 -6.9214968621e-01  1.0211089091e+01    3.3934683565e-01  2.3936356119e-02  1.3945936024e-01    1.5258789062e-04
