# 球形星团 N=4096, Plummer-like 分布 (r<=2), M_total≈4101.6, 质心&总动量已归零
 0.67664528  0.57576655  0.08753039   -0.00669032 -0.20215875  0.22427423   1.16094
-0.30605524 -0.31888362 -1.57224421   -0.12743867  0.15815344  0.22586049   1.14461
-1.12829545  1.62101249  0.13927474   -0.01246569  0.10712730 -0.27748295   1.16049
 1.73481604 -1.01309745 -0.11070658   -0.25379769  0.16332139 -0.03070650   0.94950
-0.15014764 -1.64189277  0.74741459    0.00462931  0.09318994 -0.28239641   0.88858
 0.23630940 -0.71935607  0.37381051    0.10393138  0.16682615 -0.22195820   1.00689
 1.08874225 -0.58421577 -0.98034261    0.15734369  0.25162108 -0.02031045   1.14754
-0.81051391 -0.30000061 -0.11045493    0.07689954  0.24357255  0.15772523   1.12821
-0.55643437  1.70577686  0.29098244    0.01852575 -0.22320695 -0.19653535   0.94469
 1.63811440 -0.84162798  0.29758810    0.26960834  0.08587778 -0.08430135   0.72356
 1.02280005  0.66656065  1.44909131    0.07730666 -0.14334223  0.25318506   0.85567
-0.03654071  1.70626383  0.99709535   -0.09729488  0.23471322  0.16469162   1.05873
-1.03318243  0.30288184 -0.94916706    0.15272783 -0.21197309 -0.14018542   0.94042
 0.31200843  0.21469254 -1.64545927    0.13127810  0.23361056  0.13306329   0.90722
 0.44289715 -1.17238191  1.08786599   -0.18673743  0.23818064  0.00531436   1.28163
 1.63179080  0.97743899 -0.60261244   -0.03220451 -0.08554770  0.28881423   0.76007
 0.98663552  0.55556978  0.15401951   -0.05362313 -0.12770448 -0.26434966   1.11442
-1.28336421  1.05537419 -0.73478042    0.06015217  0.12019839 -0.26456381   1.17331
-0.31636627  0.26659483 -1.81774038   -0.28812016 -0.08569343  0.04897243   0.84851
 0.04123228  1.76906106  0.21829944    0.17107467 -0.19242557  0.15159542   0.96351
 1.08878517 -0.49746266 -1.23386770   -0.04072042  0.12664804 -0.26689451   1.29454
-0.29105007 -1.27463563 -0.41763081    0.12123369 -0.20590999 -0.17579266   1.18713
 0.99058704  0.16311633 -0.83363975    0.26350700  0.01892935  0.13632900   0.77659
-1.04392281  1.23228179  0.71833735   -0.03409021 -0.24726052  0.16990825   1.01819
 1.51897644  0.81604455 -0.29718059   -0.08765103  0.27551682  0.08715779   1.09449
 0.23363086  1.39308139 -0.13124728   -0.13019436  0.24468119 -0.11694037   0.76698
-1.09832501  0.49251458  0.96736857   -0.06927839  0.01021303 -0.29010158   0.80471
-0.39340701 -1.57085845  0.03453319   -0.03366671  0.06425288  0.29418295   1.14031
 0.88022959 -0.08258131  0.02546425   -0.09595423 -0.23831249 -0.15495389   0.73948
 0.13381819  1.67765664 -0.23152530   -0.13084124  0.20791336  0.17803594   0.76753
-0.79104805  1.14835075  1.27353795   -0.29685196 -0.00583468 -0.06390109   1.16017
 1.60602793  0.67101677 -0.92140594    0.14752788  0.24822656 -0.07019215   0.92129
 1.81991318 -0.60964367  0.00165104   -0.09172561  0.21542161  0.19223889   0.95934
 1.42913662 -0.51840855 -1.20725102   -0.22372888 -0.20311859  0.02778960   1.17256
-1.47778941 -0.48242053  1.18489388   -0.02566180 -0.29849333  0.02401244   1.08299
-0.94800562  0.51757179  0.44362178    0.12325819  0.23858680  0.13214646   1.00365
-0.82472868  1.28483130  0.72118354   -0.15251158  0.15470213 -0.20742898   0.87277
 0.12416920  0.27233600  1.37825417    0.17160301 -0.15866661  0.18662853   1.14494
 0.15868247 -1.86084429 -0.12813195    0.27551249  0.05181000  0.09735762   0.71110
 0.83448749  0.14052464  0.04121333    0.15279802 -0.03134639  0.25621820   1.15341
 0.28743946  1.17264668  1.39487042    0.16807196 -0.24547428 -0.00075023   0.84695
 1.12236766 -0.89417240 -1.01978351    0.22383953 -0.15780332 -0.11149101   1.24417
 1.29327030  0.13665042  0.93550263   -0.09767942  0.09212092 -0.26720972   0.75352
 0.73809231  0.29404363  1.73515512    0.28287113  0.01665354 -0.08230094   0.88389
-0.85286778  0.35159421  1.71495415    0.07584185  0.23529438  0.17052688   0.72256
-0.99355568  0.36280687  1.47668833    0.05435797  0.23337450 -0.17649196   1.27494
 1.52429917  0.46082309  0.55622798    0.08162447 -0.00364372 -0.28477054   0.84205
-0.67358466 -0.98790070 -1.49776623   -0.21515691  0.13384555  0.16890725   1.21335
 1.51947041  0.24331871  0.53789122    0.05986987  0.27667850 -0.09388800   0.78939
-0.08843723 -1.82442515 -0.45798746    0.24927919  0.07142899  0.14598312   0.83774
 0.15608729  0.61873105 -1.41147208   -0.17944560  0.06200388 -0.23297872   0.73532
 0.78870519 -1.31673380 -1.23209592    0.28414500 -0.05931206 -0.05429742   0.82955
-0.93693902 -0.07497592 -0.04852585   -0.03512674  0.15553836  0.25728663   0.93927
-1.73461186 -0.22333157  0.57424425   -0.01958633  0.24187761 -0.17417971   0.75787
-0.61236675 -0.42102091  1.82743606   -0.10218673 -0.24859083  0.13915631   0.99911
 1.24934912 -0.93824373 -0.02447807    0.26296081  0.00550736  0.13863033   0.81504
 0.02695260  0.81980766 -1.54684204    0.07348709  0.01178935 -0.28686331   0.76763
-0.94499541 -1.62630728  0.33981625    0.02297926  0.19687813  0.22730309   1.01124
-1.03002465 -0.27177268  1.37473300   -0.21690533 -0.18269811  0.10966031   0.78211
-0.36761187 -1.82312198  0.43459008    0.04228771 -0.10966820 -0.27270030   1.17338
 0.23867266 -1.82824778 -0.40498722   -0.16351584 -0.11394854  0.22997843   0.94718
 0.89756925 -0.65131385  1.62778562   -0.11374860  0.05565547 -0.27113382   1.28541
-1.58785804  0.19936520  1.02291717    0.03006891 -0.29799463 -0.00205733   1.28068
 0.50272638 -1.02978660  0.10255630   -0.10199246  0.00042927 -0.28105880   0.77255
-1.25933538 -0.30595092  1.49361710    0.12527778  0.14683685 -0.22459413   1.27053
-1.24241544  1.02676586  0.71516497   -0.24463336  0.15211900  0.09817647   1.17717
-1.31599318 -1.01519044  0.19060349   -0.09348693 -0.26285947  0.11651152   0.76051
-0.28896420 -0.48877519 -1.22428177    0.19809960 -0.20733078  0.08022720   1.29951
-1.37359327  0.64010635 -0.83783722    0.15601137 -0.23775338  0.09068488   1.19544
-0.33898147 -0.54580123  1.17347081   -0.00183008 -0.29664161  0.04740782   0.88444
 0.75216504  0.37481829  0.43297451    0.23829136  0.12946436  0.12239494   0.76263
 1.41988447  0.72831683 -1.16464432    0.13132497 -0.24994507 -0.09288422   0.71559
 1.56434575  1.13456698  0.33607867    0.10274972  0.25513439  0.11847088   1.28304
-0.80190264  1.35596682  0.73396032    0.27942380 -0.00455242  0.09975757   0.78223
 0.24662323 -0.56543372 -0.40383582    0.28480354 -0.06765573 -0.03980520   0.74430
 1.25570022 -0.96211185  0.27678585   -0.16311229  0.10833085 -0.22774129   1.13598
 0.84310234 -0.71913738  1.33064387    0.15741657  0.08045839  0.24208737   1.06976
-1.10861150 -0.55501792  1.51009195    0.02011103 -0.10936471  0.28090122   1.18710
 0.10976200  0.13276137 -1.90720891   -0.28296832 -0.04084412 -0.10092111   1.23169
 0.64274294 -0.91520753  1.21100964    0.15639379  0.13275858  0.21830927   1.28778
 0.86930995  0.69725303 -1.43921119   -0.00776053  0.26460103 -0.13868838   0.79164
 0.00456207  1.15087476  1.56512235    0.02714376  0.19118689  0.23163093   1.27529
 1.41700794  0.77270263 -0.17401523    0.06657400 -0.27927217  0.08617129   0.99589
 1.01409971 -1.31309944  0.13772976   -0.04806565 -0.07616696  0.28948149   0.73582
-0.90205674 -0.77180424 -0.78379487   -0.16566510 -0.06934558 -0.24065289   1.25471
-1.69181275  0.55190452 -0.44436525   -0.29055791 -0.05045398  0.07715606   1.22856
-1.01922013 -0.65708154  0.11702129    0.10890075 -0.16962530 -0.21738619   1.01692
-0.27293045  0.23796610 -1.16460357   -0.01138123  0.29726036 -0.03710994   1.24161
 0.50823457 -0.94401486  0.73127009   -0.29020781 -0.03015283 -0.08336364   1.28161
 0.33764681  0.86172011 -1.52730687   -0.14402308 -0.23423093  0.12768317   0.71432
 0.19461489  0.64932664  1.88208390    0.15132958  0.03647500  0.25643407   0.71063
 1.26570656 -0.47646793  1.44187283   -0.19161482  0.18401820 -0.14255217   1.20938
 0.65884230 -1.71661630 -0.46528448   -0.12396641  0.25125477  0.11469412   0.90768
-0.76880753  1.47406262 -0.26393888   -0.15037498  0.06381117  0.25680166   0.74999
-0.47628371  0.49372123  0.91675098   -0.28226106  0.06218627 -0.09178443   1.27812
 1.11882088  1.24672097  0.78983751    0.20450613  0.19973688 -0.07780216   1.08236
 0.44992744  1.47190528 -0.90027258    0.17835479 -0.01622713  0.23998912   0.75993
-0.62531529  1.13859882  1.12346405    0.05538751  0.18815240  0.22849386   1.18128
 1.20896746  0.71399949  1.11573544    0.14995182  0.21658338 -0.13619273   1.25473
-0.27161753  0.07165228  1.46633931    0.02052833  0.21680242 -0.20322395   0.79236
 1.43399786 -0.31675752 -1.24749458   -0.26792955  0.04753241 -0.13258519   0.95491
-0.07922020 -0.09582879  0.87168132    0.20104966 -0.12336213 -0.17789934   0.88158
 0.06763706 -0.00275632 -1.03677914   -0.04070404 -0.14683847  0.26169694   0.76673
 0.90648367  0.25685896  1.20921169    0.13314063  0.06127736 -0.25686912   1.16335
-1.06735374  0.30539154 -0.92326704   -0.15745401 -0.15007367 -0.20726532   0.85133
-1.23246446 -0.38641966  0.24696047   -0.24938631 -0.12839308  0.11875961   0.80764
-0.13314408 -1.38032294  0.69079807   -0.29620716  0.01641362  0.07018113   1.01973
-0.68545983  0.61908638  1.65624687    0.21985523 -0.14358094  0.14085025   0.73467
 1.19468358 -0.13216829  1.52724611    0.26121642 -0.01840105  0.14089832   1.14351
 0.44384163  0.33631540 -1.74483893    0.28432624 -0.08144803 -0.00177317   1.04475
 0.15507553 -1.26907866 -1.48687010    0.12722892 -0.09623235  0.25445297   1.18883
 1.13224353 -1.23173220 -0.42051496   -0.10364093  0.27886522 -0.04609067   0.72080
 1.42056580  0.32694488 -0.91894617   -0.24448246  0.13766894 -0.11310991   1.02316
-1.37209010 -1.34883647  0.11318793    0.24775105  0.00403947 -0.15991192   0.73278
 0.29208510 -0.16313046 -0.97855182   -0.19699168  0.12908373  0.19296482   1.11913
 0.59023514 -0.12483768 -1.69594266   -0.12336456 -0.25681572  0.10209133   0.81648
-1.49833941 -0.44859201  0.77737804   -0.04734888  0.10354275  0.28087618   1.17194
-0.70284997 -0.50304954 -1.39419867    0.03078197 -0.23824558  0.18152927   0.94179
 0.80226400 -1.56228596 -0.40167101   -0.29291492  0.04767943 -0.06425005   0.93569
 0.11714659 -1.49053871 -1.23186447    0.26432815  0.11714246 -0.06119449   0.72835
-0.73814754 -0.85210571  1.37507269    0.05804053 -0.26599933  0.12653701   1.06530
-1.38814724  0.81787288 -0.24830472    0.02995914  0.18423209 -0.23163655   1.11446
 0.74229839  0.54757586  0.32221622    0.24549784  0.08929193 -0.13733779   1.27586
 0.28796239  0.52816556  1.08470271    0.23871308  0.09257911 -0.14682892   1.18897
 1.91849909  0.37245374 -0.08608827   -0.14282057 -0.06772915 -0.25477191   0.81337
-0.97222496 -1.00045683  1.16218101   -0.01109543  0.00879344 -0.29718008   0.99400
 0.37073911  1.64002872 -0.13165535    0.02435521  0.29859119  0.00555017   1.16679
 0.00955526  0.33567551 -1.65443799   -0.12399017 -0.09943182 -0.25391738   0.91844
 1.77912332 -0.36534387 -0.62520430   -0.00353671 -0.27706496 -0.11246207   0.72379
 0.73251612 -0.55085460 -0.73861836   -0.25755880 -0.05260228 -0.14948171   0.98901
 0.37468925 -0.93397766 -1.42176919    0.09878286  0.20162281 -0.19410821   0.72221
 0.78262216 -0.40178947  0.36890071    0.25865380  0.14415851  0.00798135   1.23496
 0.53776171 -1.51744274 -0.63992559    0.11415213 -0.21939356  0.16942082   0.99927
 0.37220864 -0.44654863  0.91696858   -0.21787471  0.20456740  0.05325669   0.70176
-0.36654555  0.69346941  0.86708574    0.29213026  0.04305182 -0.01250997   0.86980
-1.00999878  1.31180304  0.50206650   -0.11264135  0.25541468 -0.11155256   1.21732
-0.70802693  0.71483296 -0.27571949   -0.19739147  0.22107761  0.06477036   0.84780
 1.61055289  0.24707038  0.45322463    0.22758054  0.00365824 -0.18760113   1.01166
-0.14431164  0.83719676 -1.44125650   -0.15005001 -0.25417696  0.06727742   1.14241
 0.47784555 -0.00152376  1.77760831    0.16915473 -0.15821089  0.18932621   0.73019
 0.04097927  0.52532098  1.35482725    0.08081172  0.15677723 -0.23854649   0.71656
 1.25114878 -1.11445338 -0.99084496    0.10363214  0.16216228  0.23072159   1.15166
 1.51671049 -0.80280601 -0.85255398   -0.18610366 -0.18250796  0.15647171   0.82756
-1.19471591 -1.24528351 -0.13185967   -0.02170505  0.26930100  0.13364369   1.17264
 0.06708005  0.96221386 -0.50861817   -0.03252118  0.11151640 -0.27445612   1.23659
-0.50452457 -1.70976511  0.80140101    0.14852267 -0.00900141  0.26057071   1.05954
 1.01415101 -1.43762940  0.02540703   -0.12161033 -0.05376494 -0.26824867   0.71026
 1.23856694 -0.55438574  1.30499132   -0.06140866  0.28445295  0.07893804   0.82636
 0.27937348 -0.76366730 -1.68916414    0.17805868 -0.22402307  0.08347209   1.01431
 0.15137162 -0.24916044  1.65791608    0.11507425  0.27513086 -0.00248460   0.84481
-0.68993803 -1.58212846 -0.29190500   -0.17819939  0.23021269  0.08496071   0.73928
-0.88423826 -0.25845942 -0.27880065   -0.24080745 -0.14295195  0.11953271   1.20159
 0.26819938 -0.77521485  1.80569819   -0.19949643 -0.22435567 -0.03738163   0.79581
 1.16790297 -0.55398526  1.03755772    0.25159909 -0.05970250  0.14723124   0.97553
-1.23201811  0.59036950 -0.64896092    0.15507975  0.23623520 -0.09097577   0.75446
 0.05393798  0.36985774  1.61179890    0.25303558  0.15308285  0.01993003   0.92286
 1.39319785  0.81156802 -0.37127217   -0.09215473  0.23009391  0.17391844   1.05027
-0.62663879  0.78291515  0.72514881    0.08859362  0.13484181  0.25395181   0.85125
 0.68605184 -0.07519554  0.33991687   -0.01988327  0.13097128  0.27206297   0.87748
 1.18320913 -0.83694512  0.80635000    0.27002896  0.07784880  0.09555961   0.76743
 0.76058648  0.25465279  0.61684622    0.03986477 -0.12137359  0.27338246   1.22916
-0.52722151  0.21917562 -1.51608987   -0.04493496 -0.23956305 -0.17337315   1.16176
 0.52529773  0.53444787  1.76832003   -0.06372554 -0.25087012  0.15607411   0.74940
 1.18642935  0.02089995  0.81197005    0.17467992  0.00556582 -0.23802455   1.24276
 1.16641604  0.95696648  0.53649099    0.22807552 -0.04777363  0.18615018   1.12191
-0.85347683  1.03282862 -1.07736248   -0.19029706 -0.21352678  0.10184497   1.10039
 1.42526471  0.08587336  0.65698068   -0.03996383 -0.04690724 -0.29155254   1.03846
-1.21971728  0.95424963 -0.81026486    0.28845662 -0.00720651 -0.06216794   1.10286
 0.74177790 -0.49172702 -0.60665186    0.10536735 -0.00925946  0.28166862   0.90641
-1.21808347  0.56935498 -1.30759411   -0.11647933  0.15937549 -0.22548028   0.74940
 0.74125020 -0.67207882  1.36209749   -0.16727254 -0.04597801  0.25030949   1.29418
-0.52131434  1.46282674  0.26135181   -0.10875270  0.27598160 -0.05152680   1.27072
 0.21550383  1.01047025  1.23215816   -0.03605806  0.11911805  0.27611764   0.89405
-0.94293114 -1.48263747  0.38680961    0.11951645 -0.23353372 -0.13922837   0.98226
 0.99048629  1.43720244 -0.77962243   -0.08565908  0.24414743 -0.15158502   1.08011
 1.66171332 -1.06443481 -0.40917291    0.17952783  0.08717546 -0.21778626   0.71517
 0.42251190  0.71371042  1.23954664    0.22698705  0.18984899 -0.01793459   1.07151
-1.46712704 -0.98975738  0.73536241    0.04080555  0.19163045  0.22895673   1.03102
 0.27062012 -1.47118853 -0.82604245   -0.27172699  0.08650298 -0.10244882   0.76523
 1.26249676 -0.90731090  1.24199450   -0.11528878 -0.07852599 -0.26484427   1.04477
 0.06850963 -0.76289784 -1.34009342    0.16495785 -0.16417239  0.18802897   1.18777
-0.25130464  0.39663098  0.32401225    0.22366696  0.07601139 -0.17687280   1.17702
-1.12633608 -0.59546465 -0.55520128   -0.04988602 -0.23185921  0.18748642   0.78017
-0.00122685 -0.73660347 -0.84397948   -0.16992010 -0.24847752  0.03197462   0.88457
-0.12340668 -1.89329688  0.19891844   -0.27868780 -0.01636246  0.12297416   0.72054
-0.86270568 -0.30686084 -1.19243900    0.29020982  0.00317510 -0.05402862   0.78399
-1.07380678  1.05757918  0.51795287    0.12215641 -0.22144272 -0.15536970   1.14738
 1.42867872  0.20371161 -0.90795634    0.15767612 -0.06412643 -0.24157442   1.08004
-1.30863416 -0.23669262  0.78822827   -0.00103586 -0.26962124  0.13415044   1.00535
 0.24143060 -0.11832722  1.94108512    0.16646037  0.09095344  0.23182990   0.91305
-0.59990973  0.33368011  0.81840520    0.21250333  0.04467319 -0.19978514   1.28610
 0.54556522 -1.42240326 -1.02826234   -0.10791965 -0.13622880  0.24903927   1.23358
-0.70913335  0.51997662 -0.53521721    0.25222129  0.06301567  0.14468745   1.26559
-0.44347783 -1.34317138 -0.27054084   -0.17967387 -0.21406060  0.11861343   1.21825
 0.20076416 -1.37164403 -1.32667338   -0.19760298  0.06197826 -0.21833820   1.10407
 1.33240560  1.17129573  0.06208946    0.26490630 -0.12872808 -0.02771013   1.27695
 0.50946882  0.78896442  0.30138259   -0.23521308 -0.10307693  0.16414834   0.86805
 0.62174920 -0.90513317  1.66668655    0.01096511 -0.13610858 -0.26429903   0.95634
 0.84295357 -1.56367376  0.69502770   -0.10714395 -0.12330595  0.25606813   1.00522
 1.23495289  0.22452784  0.34780549   -0.14271178 -0.06116822 -0.25646725   1.25470
-0.88410708 -0.17005309 -0.65390295   -0.12104642  0.20997435 -0.17708594   0.96777
 0.38132041  0.57384355  1.32962001    0.20213443 -0.20299543 -0.07582057   1.03088
-0.49660215 -0.69001880  1.11972621   -0.02219769 -0.00141927  0.30208223   1.22534
-1.50297717 -0.21958230  0.35501631    0.18478466  0.02028841  0.23457583   1.10446
 0.61669236  1.64312064  0.44474938    0.16201464 -0.02062655  0.25139041   1.22333
 0.76514004  0.66193310  1.30262683   -0.22578174  0.19491047  0.05723935   0.74411
 1.35805333  0.99900270 -0.55172773    0.11782077 -0.17568480  0.21287225   0.84229
 0.20108042  0.90268724 -0.92841139   -0.27577494  0.08646067 -0.09153864   0.70168
-0.95837730  0.90480476 -0.29953472   -0.25546898  0.08478448 -0.13796108   1.02481
 0.24137950  0.63346448 -1.46033566   -0.27144204  0.05122419 -0.12407599   0.75864
-0.01377173 -1.16357149  0.06727953   -0.01428265 -0.22099303  0.20527445   0.75901
 0.01589744 -1.44876121 -0.95249301   -0.10218317 -0.19380067 -0.20446239   1.12110
 1.77270902 -0.85608484  0.12051665    0.18467030  0.02118827 -0.22935797   0.94205
-1.13211725 -0.66206712  1.26448985    0.09260797 -0.14027879  0.24943529   0.83912
-0.02528454 -1.85866233 -0.29567529    0.17487228  0.09805418  0.22227897   0.86127
 0.71295290  1.21043841  0.77027043    0.06805023 -0.29114126  0.00247907   0.76349
-0.61924198 -1.39962893 -0.80215333    0.15938808 -0.19677981  0.15902757   1.12706
 0.51236572  1.61985345 -0.92035662   -0.12747879  0.07896494  0.26454661   0.96884
-1.64733124  0.17271254 -0.42176612   -0.07688629 -0.28642938  0.05466693   1.24663
 0.64347005  1.46744650  0.22684007    0.02394633 -0.03231596  0.29952347   1.11103
 0.83988432  1.70831741  0.54137676   -0.16047279  0.18762739  0.17704078   1.26336
 1.31347754 -0.23480038  1.11474531    0.28220838 -0.00846883  0.09091851   1.23029
-0.00812623  0.19513441  0.54174592    0.26631250 -0.11188290  0.06752245   0.75093
 0.39257684 -1.27058287  0.03939456    0.21880871  0.17674423  0.09718945   0.92025
-0.44482226  1.10356891  1.34593194    0.01775599 -0.01484109  0.30143017   1.07736
-0.49190342 -0.15751194 -0.75064217    0.26252661 -0.09154811 -0.09928816   1.17931
-0.80974662 -0.38708649  1.58707338   -0.02090846 -0.25939439 -0.14721533   0.82266
 0.02830010  0.59865398  1.76814991   -0.11277247  0.27136337 -0.06523733   0.97533
 0.55375456 -1.16272899 -0.34896640    0.07913541 -0.26390754 -0.11308525   0.79698
-0.11252842  0.42614727  1.62939027    0.18382358 -0.08803713  0.21902410   0.79337
 1.06995582  0.42454882  1.50348512   -0.06971546  0.20065933  0.21583006   1.10668
-1.21059561  1.17811201  0.94232585    0.10605305 -0.24688669 -0.12722993   0.77284
-1.06644015  0.92711061  0.10678144    0.21641347  0.11085129  0.17279236   0.76020
-1.50768456 -0.30638702 -0.93085614   -0.21423703  0.17065487 -0.12711664   1.17345
-0.33929701 -0.20108675  1.86730212    0.10247302 -0.15528327  0.23601405   1.19829
-0.74092694  1.49844695  0.34316888    0.26442054 -0.05866527  0.12223204   1.09869
 0.21601790  1.15897281  0.37316721    0.03452281 -0.24684885  0.16862745   0.82001
 0.79137977  1.60018616  0.15139874   -0.19801302  0.16625802  0.16028009   0.74914
 0.59553435  0.83719928  1.26519771   -0.24177522  0.13330103  0.12858650   0.91672
-0.62962881 -0.11310448 -1.17417268   -0.27219322 -0.11541975 -0.06778498   1.15538
 0.31320311 -0.71755742 -0.41152310    0.04901617 -0.10292451  0.27930806   0.73673
-1.67199846 -0.37512472  0.93629897   -0.10047496 -0.01597769  0.28635875   1.06249
-0.09765053 -1.78946997  0.38967687    0.11374524  0.16126437 -0.22107207   0.88553
 0.78344081  0.91472699 -1.59870469   -0.29601341  0.05299138  0.04885799   1.21770
-0.70965676 -0.65665069 -1.10802137    0.22693373 -0.01091002  0.19334215   1.19994
 0.50852724  1.14586063 -0.83214960    0.00128704 -0.08408037  0.29054061   0.85975
-0.45399574 -1.28006860  1.37292909    0.01647920  0.26995773 -0.12653412   1.06116
-1.55391043  0.21925036 -0.88893787   -0.09058986 -0.26393775 -0.11101688   0.98706
-1.14505721  0.51407314  1.07571213   -0.17347070 -0.24601524 -0.02723953   1.10402
-0.33018234 -0.09418689  1.12544158   -0.28605399  0.06726020  0.08092219   0.80776
-0.23191783 -1.38439427  0.54174821   -0.15581601 -0.23141288  0.11889663   1.07782
 0.70060034 -1.64177263 -0.06092413   -0.09126715  0.17646932 -0.22388688   1.15420
 1.60786694 -0.65834857 -0.89950739   -0.00097823  0.09318020 -0.28252159   1.18490
 0.61204920 -0.12931457 -0.01215341    0.00828404 -0.04508056  0.29894083   1.27156
-0.53429117  1.01331833  1.15073505   -0.27175548 -0.03145733  0.13497864   1.19869
 0.48091507 -0.67433044  1.73631575    0.22536173  0.18922937  0.04012048   0.90083
 0.34796126  0.57947318 -1.74511988   -0.16295593  0.08784630 -0.23640981   1.00277
 1.05867540  0.14167666 -1.33856987    0.20925336  0.03263875 -0.20546128   0.85351
-1.33212977  0.49402423  1.28790596    0.02801712  0.13331370  0.26939985   0.90697
-0.98838018 -0.82127797  0.94595144    0.09703051  0.01461900 -0.27934639   0.85280
 1.82113821 -0.35352829  0.75160370   -0.20512486  0.03836556 -0.21699148   1.16054
-0.70396626 -1.27545619  0.34253760   -0.18034991  0.18497352  0.16013542   1.13575
 0.62223512 -1.76680975  0.28209512    0.21265455  0.20492623 -0.02732359   0.89105
 0.11569867  1.23333689 -1.00342201   -0.11341320  0.13029522  0.24986056   1.29326
-1.43401415  0.79020583  0.96033158   -0.27644353 -0.02523505  0.12648486   1.17883
-1.18182304  0.31674615 -1.42348739    0.04995201  0.01013133 -0.29224980   1.03843
-0.60953603  0.67080435  1.46679940   -0.07792275 -0.27924446 -0.07876098   0.88012
 0.08710202 -0.91627310 -0.03929131   -0.00702251 -0.09873085 -0.28066593   1.01258
-0.40918141  1.66446334 -0.23454640   -0.18172906 -0.02836500  0.24291194   1.01449
-1.08026757 -0.00716645 -1.15432660   -0.26529702 -0.11210093  0.09934930   0.80120
 0.12873186  1.12745980  1.25431585   -0.27558133 -0.08151529  0.10163988   0.82649
-0.28775867 -0.25207014  0.83248634    0.22723020 -0.03967143 -0.18389365   1.27310
-1.31724878 -0.80504771  0.94219311   -0.08235439  0.04484336  0.28880962   1.15083
-0.69412631 -1.39586870 -1.22516078   -0.07761930 -0.26778082  0.11635705   0.96719
 0.65840156  0.17651597 -0.54762470   -0.10635161  0.20722257 -0.18883599   1.14600
-1.24106143  0.30775305  1.51296900    0.03139862  0.26953666 -0.12412000   0.97605
 0.43284609 -0.91650589 -0.77912914   -0.22625087 -0.16839454 -0.10883134   1.16143
-1.08015393  0.15258880 -1.27181299    0.20643378  0.01551278 -0.21026441   0.80372
 0.71156177 -0.07191560  1.78711849   -0.03273961  0.24182602  0.17785315   1.23445
 0.00102924  1.25969694 -0.16984934    0.15957257 -0.14563257 -0.20211922   1.12916
-0.27131390  0.55206675 -0.72074682   -0.07079022 -0.27648314  0.09829610   0.74133
 0.72573421  1.20849079 -1.41296215   -0.21780843  0.09691918  0.18983346   1.04133
 1.26813282 -0.69914384 -0.40117866    0.22548548 -0.17746652 -0.07271334   0.99164
-0.58577281 -0.16420153  1.48485641    0.22288583 -0.03639850  0.19504178   1.25645
-0.43189275  1.17169628 -0.68313439    0.08677937 -0.20979136 -0.19150986   1.05447
 1.66676408 -0.48960539 -0.12993938    0.05742170 -0.28233938 -0.07784637   0.88337
 0.50820889  1.71327289 -0.54995245   -0.08509506  0.01393954  0.29121506   1.02921
 0.43964909  1.26790779  1.39566971   -0.09287793 -0.27137728  0.09497465   1.07971
-1.09431498 -0.96087142  0.97376994    0.24088894  0.02061540  0.17413519   0.76406
 0.84154828  0.98294992 -1.40785755   -0.10615039 -0.21698118  0.18308125   0.77541
 1.43850879 -0.93258954  0.96338702    0.09356965  0.26366353  0.10692226   1.24288
-1.24361938 -0.64474926  1.25513079   -0.25462882 -0.11571754  0.12088166   0.86538
 0.17872024 -1.19176038  0.95249462    0.02279756  0.15115799  0.26031313   1.07339
-1.61113971  0.07062615  1.03626079   -0.25264230 -0.07713023 -0.14710961   1.17526
 0.94873264 -1.55149929 -0.63711035    0.24068191  0.17137657  0.02651155   1.01163
-1.18445241 -0.81515619 -1.26513773   -0.02920981  0.06403494  0.29464420   1.02857
-1.65078681 -0.30939936 -0.45165667   -0.03330884 -0.28148707 -0.09706723   0.70713
 0.45474613 -0.46641945 -1.72478621   -0.18348351  0.16623061  0.17663563   1.21138
 0.33161404 -1.21526042  1.08501263    0.17266559 -0.24011411  0.03437324   0.84191
-0.08846191  1.31848272  1.42063351    0.10825711  0.23416497  0.15252587   0.91365
-1.72770218  0.58008354 -0.34792187    0.04354027  0.15598464 -0.24911464   1.25543
-1.15389547  0.58743528 -1.40253732    0.23290056  0.12999839 -0.12698362   0.88003
 1.29095450  0.56444143  1.23663784    0.09574514  0.18564636 -0.21070449   0.86724
-0.72132112  0.39476647  0.36565798   -0.13254715  0.23956629  0.12978844   1.06145
-1.38935668 -0.91519381 -0.34431661   -0.27749917  0.07779327  0.09931069   1.22619
 1.21224281  1.28981629 -0.82801101   -0.12201173  0.04866449 -0.26903210   0.98296
-1.38407424  0.55188006  0.34158380    0.24434078  0.13040349  0.10811641   0.74467
 1.13699722 -0.19380801 -1.25040230   -0.27090956  0.10825122 -0.08246496   1.01090
-0.25346827  1.48995266  1.09656721   -0.06508901 -0.07250158  0.28732527   1.12821
 1.43174722 -0.54429771  0.83765317   -0.17248378 -0.23652038  0.07880858   0.93404
-0.60035602  1.27093779 -1.21137047    0.12392396  0.23634244 -0.13032797   1.23226
-0.11308258  0.65051714 -1.60026626   -0.26420565 -0.01300812 -0.14678406   1.10051
-0.50334364 -1.48213372  0.46102961   -0.17232896 -0.17026972  0.18373824   0.91434
 0.00503412  0.49074455 -1.09014788   -0.11019290  0.16126605  0.23237880   0.82134
